1523B "Lord of the Values" "constructive algorithms" "While trading on his favorite exchange trader William realized that he found a vulnerability. Using this vulnerability he could change the values of certain internal variables to his advantage. To play around he decided to change the values of all internal variables from a1,a2,\xe2\x80\xa6,an to \xe2\x88\x92a1,\xe2\x88\x92a2,\xe2\x80\xa6,\xe2\x88\x92an. For some unknown reason, the number of service variables is always an even number.William understands that with his every action he attracts more and more attention from the exchange\'s security team, so the number of his actions must not exceed 5000 and after every operation no variable can have an absolute value greater than 1018. William can perform actions of two types for two chosen variables with indices i and j, where i<j:  Perform assignment ai=ai+aj  Perform assignment aj=aj\xe2\x88\x92ai  William wants you to develop a strategy that will get all the internal variables to the desired values." 1100
1523A "Game of Life" implementation "William really likes the cellular automaton called ""Game of Life"" so he decided to make his own version. For simplicity, William decided to define his cellular automaton on an array containing n cells, with each cell either being alive or dead.Evolution of the array in William\'s cellular automaton occurs iteratively in the following way:  If the element is dead and it has exactly 1 alive neighbor in the current state of the array, then on the next iteration it will become alive. For an element at index i the neighbors would be elements with indices i\xe2\x88\x921 and i+1. If there is no element at that index, it is considered to be a dead neighbor.  William is a humane person so all alive elements stay alive. Check the note section for examples of the evolution.You are given some initial state of all elements and you need to help William find the state of the array after m iterations of evolution." 800
1521E "Nastia and a Beautiful Matrix" "binary search,constructive algorithms,dp,greedy" "You like numbers, don\'t you? Nastia has a lot of numbers and she wants to share them with you! Isn\'t it amazing?Let ai be how many numbers i (1\xe2\x89\xa4i\xe2\x89\xa4k) you have.An n\xc3\x97n matrix is called beautiful if it contains all the numbers you have, and for each 2\xc3\x972 submatrix of the original matrix is satisfied:   The number of occupied cells doesn\'t exceed 3;  The numbers on each diagonal are distinct. Make a beautiful matrix of minimum size." 2700
1521D "Nastia Plays with a Tree" "constructive algorithms,data structures,dfs and similar,dp,dsu,greedy,implementation,trees" "Nastia has an unweighted tree with n vertices and wants to play with it!The girl will perform the following operation with her tree, as long as she needs:  Remove any existing edge.  Add an edge between any pair of vertices. What is the minimum number of operations Nastia needs to get a bamboo from a tree? A bamboo is a tree in which no node has a degree greater than 2." 2500
1521C "Nastia and a Hidden Permutation" "constructive algorithms,interactive" "This is an interactive problem!Nastia has a hidden permutation p of length n consisting of integers from 1 to n. You, for some reason, want to figure out the permutation. To do that, you can give her an integer t (1\xe2\x89\xa4t\xe2\x89\xa42), two different indices i and j (1\xe2\x89\xa4i,j\xe2\x89\xa4n, i\xe2\x89\xa0j), and an integer x (1\xe2\x89\xa4x\xe2\x89\xa4n\xe2\x88\x921). Depending on t, she will answer:   t=1: max(min(x,pi),min(x+1,pj));  t=2: min(max(x,pi),max(x+1,pj)). You can ask Nastia at most \xe2\x8c\x8a3\xe2\x8b\x85n2\xe2\x8c\x8b+30 times. It is guaranteed that she will not change her permutation depending on your queries. Can you guess the permutation?" 2000
1521B "Nastia and a Good Array" "constructive algorithms,math,number theory" "Nastia has received an array of n positive integers as a gift.She calls such an array a good that for all i (2\xe2\x89\xa4i\xe2\x89\xa4n) takes place gcd(ai\xe2\x88\x921,ai)=1, where gcd(u,v) denotes the greatest common divisor (GCD) of integers u and v.You can perform the operation: select two different indices i,j (1\xe2\x89\xa4i,j\xe2\x89\xa4n, i\xe2\x89\xa0j) and two integers x,y (1\xe2\x89\xa4x,y\xe2\x89\xa42\xe2\x8b\x85109) so that min(ai,aj)=min(x,y). Then change ai to x and aj to y.The girl asks you to make the array good using at most n operations.It can be proven that this is always possible." 1300
1521A "Nastia and Nearly Good Numbers" "constructive algorithms,math,number theory" "Nastia has 2 positive integers A and B. She defines that:  The integer is good if it is divisible by A\xe2\x8b\x85B;  Otherwise, the integer is nearly good, if it is divisible by A. For example, if A=6 and B=4, the integers 24 and 72 are good, the integers 6, 660 and 12 are nearly good, the integers 16, 7 are neither good nor nearly good.Find 3 different positive integers x, y, and z such that exactly one of them is good and the other 2 are nearly good, and x+y=z." 1000
1520G "To Go Or Not To Go?" "brute force,dfs and similar,graphs,greedy,implementation,shortest paths" "Dima overslept the alarm clock, which was supposed to raise him to school.Dima wonders if he will have time to come to the first lesson. To do this, he needs to know the minimum time it will take him to get from home to school.The city where Dima lives is a rectangular field of n\xc3\x97m size. Each cell (i,j) on this field is denoted by one number aij:  The number \xe2\x88\x921 means that the passage through the cell is prohibited;  The number 0 means that the cell is free and Dima can walk though it.  The number x (1\xe2\x89\xa4x\xe2\x89\xa4109) means that the cell contains a portal with a cost of x. A cell with a portal is also considered free. From any portal, Dima can go to any other portal, while the time of moving from the portal (i,j) to the portal (x,y) corresponds to the sum of their costs aij+axy.In addition to moving between portals, Dima can also move between unoccupied cells adjacent to one side in time w. In particular, he can enter a cell with a portal and not use it.Initially, Dima is in the upper-left cell (1,1), and the school is in the lower right cell (n,m)." 2200
1520F2 "Guess the K-th Zero (Hard version)" "binary search,constructive algorithms,data structures,interactive" "This is an interactive problem.This is a hard version of the problem. The difference from the easy version is that in the hard version 1\xe2\x89\xa4t\xe2\x89\xa4min(n,104) and the total number of queries is limited to 6\xe2\x8b\x85104.Polycarp is playing a computer game. In this game, an array consisting of zeros and ones is hidden. Polycarp wins if he guesses the position of the k-th zero from the left t times.Polycarp can make no more than 6\xe2\x8b\x85104 requests totally of the following type:   ? l r \xe2\x80\x94 find out the sum of all elements in positions from l to r (1\xe2\x89\xa4l\xe2\x89\xa4r\xe2\x89\xa4n) inclusive. To make the game more interesting, each guessed zero turns into one and the game continues on the changed array. More formally, if the position of the k-th zero was x, then after Polycarp guesses this position, the x-th element of the array will be replaced from 0 to 1.Help Polycarp win the game." 2200
1520F1 "Guess the K-th Zero (Easy version)" "binary search,interactive" "This is an interactive problem.This is an easy version of the problem. The difference from the hard version is that in the easy version t=1 and the number of queries is limited to 20.Polycarp is playing a computer game. In this game, an array consisting of zeros and ones is hidden. Polycarp wins if he guesses the position of the k-th zero from the left t times.Polycarp can make no more than 20 requests of the following type:   ? l r \xe2\x80\x94 find out the sum of all elements in positions from l to r (1\xe2\x89\xa4l\xe2\x89\xa4r\xe2\x89\xa4n) inclusive. In this (easy version) of the problem, this paragraph doesn\'t really make sense since t=1 always. To make the game more interesting, each guessed zero turns into one and the game continues on the changed array. More formally, if the position of the k-th zero was x, then after Polycarp guesses this position, the x-th element of the array will be replaced from 0 to 1. Of course, this feature affects something only for t>1.Help Polycarp win the game." 1600
1520E "Arranging The Sheep" greedy,math "You are playing the game ""Arranging The Sheep"". The goal of this game is to make the sheep line up. The level in the game is described by a string of length n, consisting of the characters \'.\' (empty space) and \'*\' (sheep). In one move, you can move any sheep one square to the left or one square to the right, if the corresponding square exists and is empty. The game ends as soon as the sheep are lined up, that is, there should be no empty cells between any sheep.For example, if n=6 and the level is described by the string ""**.*.."", then the following game scenario is possible:   the sheep at the 4 position moves to the right, the state of the level: ""**..*."";  the sheep at the 2 position moves to the right, the state of the level: ""*.*.*."";  the sheep at the 1 position moves to the right, the state of the level: "".**.*."";  the sheep at the 3 position moves to the right, the state of the level: "".*.**."";  the sheep at the 2 position moves to the right, the state of the level: ""..***."";  the sheep are lined up and the game ends. For a given level, determine the minimum number of moves you need to make to complete the level." 1400
1520D "Same Differences" "data structures,hashing,math" "You are given an array a of n integers. Count the number of pairs of indices (i,j) such that i<j and aj\xe2\x88\x92ai=j\xe2\x88\x92i." 1200
1520C "Not Adjacent Matrix" "constructive algorithms" "We will consider the numbers a and b as adjacent if they differ by exactly one, that is, |a\xe2\x88\x92b|=1.We will consider cells of a square matrix n\xc3\x97n as adjacent if they have a common side, that is, for cell (r,c) cells (r,c\xe2\x88\x921), (r,c+1), (r\xe2\x88\x921,c) and (r+1,c) are adjacent to it.For a given number n, construct a square matrix n\xc3\x97n such that:   Each integer from 1 to n2 occurs in this matrix exactly once;  If (r1,c1) and (r2,c2) are adjacent cells, then the numbers written in them must not be adjacent." 1000
1520B "Ordinary Numbers" "brute force,math,number theory" "Let\'s call a positive integer n ordinary if in the decimal notation all its digits are the same. For example, 1, 2 and 99 are ordinary numbers, but 719 and 2021 are not ordinary numbers.For a given number n, find the number of ordinary numbers among the numbers from 1 to n." 800
1520A "Do Not Be Distracted!" "brute force,implementation" "Polycarp has 26 tasks. Each task is designated by a capital letter of the Latin alphabet.The teacher asked Polycarp to solve tasks in the following way: if Polycarp began to solve some task, then he must solve it to the end, without being distracted by another task. After switching to another task, Polycarp cannot return to the previous task.Polycarp can only solve one task during the day. Every day he wrote down what task he solved. Now the teacher wants to know if Polycarp followed his advice.For example, if Polycarp solved tasks in the following order: ""DDBBCCCBBEZ"", then the teacher will see that on the third day Polycarp began to solve the task \'B\', then on the fifth day he got distracted and began to solve the task \'C\', on the eighth day Polycarp returned to the task \'B\'. Other examples of when the teacher is suspicious: ""BAB"", ""AABBCCDDEEBZZ"" and ""AAAAZAAAAA"".If Polycarp solved the tasks as follows: ""FFGZZZY"", then the teacher cannot have any suspicions. Please note that Polycarp is not obligated to solve all tasks. Other examples of when the teacher doesn\'t have any suspicious: ""BA"", ""AFFFCC"" and ""YYYYY"".Help Polycarp find out if his teacher might be suspicious." 800
1519F "Chests and Keys" "bitmasks,brute force,dfs and similar,dp,flows" "Alice and Bob play a game. Alice has got n treasure chests (the i-th of which contains ai coins) and m keys (the j-th of which she can sell Bob for bj coins).Firstly, Alice puts some locks on the chests. There are m types of locks, the locks of the j-th type can only be opened with the j-th key. To put a lock of type j on the i-th chest, Alice has to pay ci,j dollars. Alice can put any number of different types of locks on each chest (possibly, zero).Then, Bob buys some of the keys from Alice (possibly none, possibly all of them) and opens each chest he can (he can open a chest if he has the keys for all of the locks on this chest). Bob\'s profit is the difference between the total number of coins in the opened chests and the total number of coins he spends buying keys from Alice. If Bob\'s profit is strictly positive (greater than zero), he wins the game. Otherwise, Alice wins the game.Alice wants to put some locks on some chests so no matter which keys Bob buys, she always wins (Bob cannot get positive profit). Of course, she wants to spend the minimum possible number of dollars on buying the locks. Help her to determine whether she can win the game at all, and if she can, how many dollars she has to spend on the locks." 3200
1519E "Off by One" "constructive algorithms,dfs and similar,geometry,graphs,sortings,trees" "There are n points on an infinite plane. The i-th point has coordinates (xi,yi) such that xi>0 and yi>0. The coordinates are not necessarily integer.In one move you perform the following operations:   choose two points a and b (a\xe2\x89\xa0b);  move point a from (xa,ya) to either (xa+1,ya) or (xa,ya+1);  move point b from (xb,yb) to either (xb+1,yb) or (xb,yb+1);  remove points a and b. However, the move can only be performed if there exists a line that passes through the new coordinates of a, new coordinates of b and (0,0). Otherwise, the move can\'t be performed and the points stay at their original coordinates (xa,ya) and (xb,yb), respectively.The numeration of points does not change after some points are removed. Once the points are removed, they can\'t be chosen in any later moves. Note that you have to move both points during the move, you can\'t leave them at their original coordinates.What is the maximum number of moves you can perform? What are these moves?If there are multiple answers, you can print any of them." 2700
1519D "Maximum Sum of Products" "brute force,dp,implementation,math,two pointers" "You are given two integer arrays a and b of length n.You can reverse at most one subarray (continuous subsegment) of the array a. Your task is to reverse such a subarray that the sum n\xe2\x88\x91i=1ai\xe2\x8b\x85bi is maximized." 1600
1519C "Berland Regional" "brute force,data structures,greedy,number theory,sortings" "Polycarp is an organizer of a Berland ICPC regional event. There are n universities in Berland numbered from 1 to n. Polycarp knows all competitive programmers in the region. There are n students: the i-th student is enrolled at a university ui and has a programming skill si.Polycarp has to decide on the rules now. In particular, the number of members in the team.Polycarp knows that if he chooses the size of the team to be some integer k, each university will send their k strongest (with the highest programming skill s) students in the first team, the next k strongest students in the second team and so on. If there are fewer than k students left, then the team can\'t be formed. Note that there might be universities that send zero teams.The strength of the region is the total skill of the members of all present teams. If there are no teams present, then the strength is 0.Help Polycarp to find the strength of the region for each choice of k from 1 to n." 1400
1519B "The Cake Is a Lie" dp,math "There is a n\xc3\x97m grid. You are standing at cell (1,1) and your goal is to finish at cell (n,m).You can move to the neighboring cells to the right or down. In other words, suppose you are standing at cell (x,y). You can:   move right to the cell (x,y+1) \xe2\x80\x94 it costs x burles;  move down to the cell (x+1,y) \xe2\x80\x94 it costs y burles. Can you reach cell (n,m) spending exactly k burles?" 800
1519A "Red and Blue Beans" math "You have r red and b blue beans. You\'d like to distribute them among several (maybe, one) packets in such a way that each packet:   has at least one red bean (or the number of red beans ri\xe2\x89\xa51);  has at least one blue bean (or the number of blue beans bi\xe2\x89\xa51);  the number of red and blue beans should differ in no more than d (or |ri\xe2\x88\x92bi|\xe2\x89\xa4d) Can you distribute all beans?" 800
1517H "Fly Around the World" dp,geometry "After hearing the story of Dr. Zhang, Wowo decides to plan his own flight around the world. He already chose n checkpoints in the world map. Due to the landform and the clouds, he cannot fly too high or too low. Formally, let bi be the height of Wowo\'s aircraft at checkpoint i, x\xe2\x88\x92i\xe2\x89\xa4bi\xe2\x89\xa4x+i should be satisfied for all integers i between 1 and n, where x\xe2\x88\x92i and x+i are given integers.The angle of Wowo\'s aircraft is also limited. For example, it cannot make a 90-degree climb. Formally, y\xe2\x88\x92i\xe2\x89\xa4bi\xe2\x88\x92bi\xe2\x88\x921\xe2\x89\xa4y+i should be satisfied for all integers i between 2 and n, where y\xe2\x88\x92i and y+i are given integers.The final limitation is the speed of angling up or angling down. An aircraft should change its angle slowly for safety concerns. Formally, z\xe2\x88\x92i\xe2\x89\xa4(bi\xe2\x88\x92bi\xe2\x88\x921)\xe2\x88\x92(bi\xe2\x88\x921\xe2\x88\x92bi\xe2\x88\x922)\xe2\x89\xa4z+i should be satisfied for all integers i between 3 and n, where z\xe2\x88\x92i and z+i are given integers.Taking all these into consideration, Wowo finds that the heights at checkpoints are too hard for him to choose. Please help Wowo decide whether there exists a sequence of real numbers b1,\xe2\x80\xa6,bn satisfying all the contraints above." 3500
1517G "Starry Night Camping" "constructive algorithms,flows,graphs" "At the foot of Liyushan Mountain, n tents will be carefully arranged to provide accommodation for those who are willing to experience the joy of approaching nature, the tranquility of the night, and the bright starry sky.The i-th tent is located at the point of (xi,yi) and has a weight of wi. A tent is important if and only if both xi and yi are even. You need to remove some tents such that for each remaining important tent (x,y), there do not exist 3 other tents (x\xe2\x80\xb21,y\xe2\x80\xb21), (x\xe2\x80\xb22,y\xe2\x80\xb22) and (x\xe2\x80\xb23,y\xe2\x80\xb23) such that both conditions are true:   |x\xe2\x80\xb2j\xe2\x88\x92x|,|y\xe2\x80\xb2j\xe2\x88\x92y|\xe2\x89\xa41 for all j\xe2\x88\x88{1,2,3}, and  these four tents form a parallelogram (or a rectangle) and one of its sides is parallel to the x-axis. Please maximize the sum of the weights of the tents that are not removed. Print the maximum value." 3300
1517F Reunion combinatorics,dp,trees "It is reported that the 2050 Conference will be held in Yunqi Town in Hangzhou from April 23 to 25, including theme forums, morning jogging, camping and so on.The relationship between the n volunteers of the 2050 Conference can be represented by a tree (a connected undirected graph with n vertices and n\xe2\x88\x921 edges). The n vertices of the tree corresponds to the n volunteers and are numbered by 1,2,\xe2\x80\xa6,n.We define the distance between two volunteers i and j, dis(i,j) as the number of edges on the shortest path from vertex i to vertex j on the tree. dis(i,j)=0 whenever i=j.Some of the volunteers can attend the on-site reunion while others cannot. If for some volunteer x and nonnegative integer r, all volunteers whose distance to x is no more than r can attend the on-site reunion, a forum with radius r can take place. The level of the on-site reunion is defined as the maximum possible radius of any forum that can take place.Assume that each volunteer can attend the on-site reunion with probability 12 and these events are independent. Output the expected level of the on-site reunion. When no volunteer can attend, the level is defined as \xe2\x88\x921. When all volunteers can attend, the level is defined as n." 3200
1517E "Group Photo" "binary search,data structures,implementation,two pointers" "In the 2050 Conference, some people from the competitive programming community meet together and are going to take a photo. The n people form a line. They are numbered from 1 to n from left to right. Each of them either holds a cardboard with the letter \'C\' or a cardboard with the letter \'P\'.Let C={c1,c2,\xe2\x80\xa6,cm} (c1<c2<\xe2\x80\xa6<cm) be the set of people who hold cardboards of \'C\'. Let P={p1,p2,\xe2\x80\xa6,pk} (p1<p2<\xe2\x80\xa6<pk) be the set of people who hold cardboards of \'P\'. The photo is good if and only if it satisfies the following constraints:   C\xe2\x88\xaaP={1,2,\xe2\x80\xa6,n}  C\xe2\x88\xa9P=\xe2\x88\x85.  ci\xe2\x88\x92ci\xe2\x88\x921\xe2\x89\xa4ci+1\xe2\x88\x92ci(1<i<m).  pi\xe2\x88\x92pi\xe2\x88\x921\xe2\x89\xa5pi+1\xe2\x88\x92pi(1<i<k). Given an array a1,\xe2\x80\xa6,an, please find the number of good photos satisfying the following condition: \xe2\x88\x91x\xe2\x88\x88Cax<\xe2\x88\x91y\xe2\x88\x88Pay.The answer can be large, so output it modulo 998244353. Two photos are different if and only if there exists at least one person who holds a cardboard of \'C\' in one photo but holds a cardboard of \'P\' in the other." 2500
1517D "Explorer Space" "dp,graphs,shortest paths" "You are wandering in the explorer space of the 2050 Conference.The explorer space can be viewed as an undirected weighted grid graph with size n\xc3\x97m. The set of vertices is {(i,j)|1\xe2\x89\xa4i\xe2\x89\xa4n,1\xe2\x89\xa4j\xe2\x89\xa4m}. Two vertices (i1,j1) and (i2,j2) are connected by an edge if and only if |i1\xe2\x88\x92i2|+|j1\xe2\x88\x92j2|=1.At each step, you can walk to any vertex connected by an edge with your current vertex. On each edge, there are some number of exhibits. Since you already know all the exhibits, whenever you go through an edge containing x exhibits, your boredness increases by x.For each starting vertex (i,j), please answer the following question: What is the minimum possible boredness if you walk from (i,j) and go back to it after exactly k steps?You can use any edge for multiple times but the boredness on those edges are also counted for multiple times. At each step, you cannot stay on your current vertex. You also cannot change direction while going through an edge. Before going back to your starting vertex (i,j) after k steps, you can visit (i,j) (or not) freely." 1800
1517C "Fillomino 2" "constructive algorithms,dfs and similar,greedy,implementation" "Fillomino is a classic logic puzzle. (You do not need to know Fillomino in order to solve this problem.) In one classroom in Yunqi town, some volunteers are playing a board game variant of it:Consider an n by n chessboard. Its rows are numbered from 1 to n from the top to the bottom. Its columns are numbered from 1 to n from the left to the right. A cell on an intersection of x-th row and y-th column is denoted (x,y). The main diagonal of the chessboard is cells (x,x) for all 1\xe2\x89\xa4x\xe2\x89\xa4n.A permutation of {1,2,3,\xe2\x80\xa6,n} is written on the main diagonal of the chessboard. There is exactly one number written on each of the cells. The problem is to partition the cells under and on the main diagonal (there are exactly 1+2+\xe2\x80\xa6+n such cells) into n connected regions satisfying the following constraints:  Every region should be connected. That means that we can move from any cell of a region to any other cell of the same region visiting only cells of the same region and moving from a cell to an adjacent cell.  The x-th region should contain cell on the main diagonal with number x for all 1\xe2\x89\xa4x\xe2\x89\xa4n.  The number of cells that belong to the x-th region should be equal to x for all 1\xe2\x89\xa4x\xe2\x89\xa4n.  Each cell under and on the main diagonal should belong to exactly one region." 1400
1517B "Morning Jogging" "constructive algorithms,greedy,sortings" "The 2050 volunteers are organizing the ""Run! Chase the Rising Sun"" activity. Starting on Apr 25 at 7:30 am, runners will complete the 6km trail around the Yunqi town.There are n+1 checkpoints on the trail. They are numbered by 0, 1, ..., n. A runner must start at checkpoint 0 and finish at checkpoint n. No checkpoint is skippable \xe2\x80\x94 he must run from checkpoint 0 to checkpoint 1, then from checkpoint 1 to checkpoint 2 and so on. Look at the picture in notes section for clarification.Between any two adjacent checkpoints, there are m different paths to choose. For any 1\xe2\x89\xa4i\xe2\x89\xa4n, to run from checkpoint i\xe2\x88\x921 to checkpoint i, a runner can choose exactly one from the m possible paths. The length of the j-th path between checkpoint i\xe2\x88\x921 and i is bi,j for any 1\xe2\x89\xa4j\xe2\x89\xa4m and 1\xe2\x89\xa4i\xe2\x89\xa4n.To test the trail, we have m runners. Each runner must run from the checkpoint 0 to the checkpoint n once, visiting all the checkpoints. Every path between every pair of adjacent checkpoints needs to be ran by exactly one runner. If a runner chooses the path of length li between checkpoint i\xe2\x88\x921 and i (1\xe2\x89\xa4i\xe2\x89\xa4n), his tiredness is nmini=1li, i. e. the minimum length of the paths he takes.Please arrange the paths of the m runners to minimize the sum of tiredness of them." 1200
1517A "Sum of 2050" greedy,math "A number is called 2050-number if it is 2050, 20500, ..., (2050\xe2\x8b\x8510k for integer k\xe2\x89\xa50).Given a number n, you are asked to represent n as the sum of some (not necessarily distinct) 2050-numbers. Compute the minimum number of 2050-numbers required for that." 800
1516E "Baby Ehab Plays with Permutations" combinatorics,dp,math "This time around, Baby Ehab will play with permutations. He has n cubes arranged in a row, with numbers from 1 to n written on them. He\'ll make exactly j operations. In each operation, he\'ll pick up 2 cubes and switch their positions.He\'s wondering: how many different sequences of cubes can I have at the end? Since Baby Ehab is a turbulent person, he doesn\'t know how many operations he\'ll make, so he wants the answer for every possible j between 1 and k." 2500
1516D Cut "binary search,data structures,dp,graphs,number theory,two pointers" "This time Baby Ehab will only cut and not stick. He starts with a piece of paper with an array a of length n written on it, and then he does the following:  he picks a range (l,r) and cuts the subsegment al,al+1,\xe2\x80\xa6,ar out, removing the rest of the array.  he then cuts this range into multiple subranges.  to add a number theory spice to it, he requires that the elements of every subrange must have their product equal to their least common multiple (LCM). Formally, he partitions the elements of al,al+1,\xe2\x80\xa6,ar into contiguous subarrays such that the product of every subarray is equal to its LCM. Now, for q independent ranges (l,r), tell Baby Ehab the minimum number of subarrays he needs." 2100
