1332B "Composite Coloring" "brute force,constructive algorithms,greedy,math,number theory" "A positive integer is called composite if it can be represented as a product of two positive integers, both greater than 1. For example, the following numbers are composite: 6, 4, 120, 27. The following numbers aren\'t: 1, 2, 3, 17, 97.Alice is given a sequence of n composite numbers a1,a2,\xe2\x80\xa6,an.She wants to choose an integer m\xe2\x89\xa411 and color each element one of m colors from 1 to m so that:  for each color from 1 to m there is at least one element of this color;  each element is colored and colored exactly one color;  the greatest common divisor of any two elements that are colored the same color is greater than 1, i.e. gcd(ai,aj)>1 for each pair i,j if these elements are colored the same color. Note that equal elements can be colored different colors \xe2\x80\x94 you just have to choose one of m colors for each of the indices from 1 to n.Alice showed already that if all ai\xe2\x89\xa41000 then she can always solve the task by choosing some m\xe2\x89\xa411.Help Alice to find the required coloring. Note that you don\'t have to minimize or maximize the number of colors, you just have to find the solution with some m from 1 to 11." 1400
1332A "Exercising Walk" greedy,implementation,math "Alice has a cute cat. To keep her cat fit, Alice wants to design an exercising walk for her cat! Initially, Alice\'s cat is located in a cell (x,y) of an infinite grid. According to Alice\'s theory, cat needs to move:   exactly a steps left: from (u,v) to (u\xe2\x88\x921,v);  exactly b steps right: from (u,v) to (u+1,v);  exactly c steps down: from (u,v) to (u,v\xe2\x88\x921);  exactly d steps up: from (u,v) to (u,v+1). Note that the moves can be performed in an arbitrary order. For example, if the cat has to move 1 step left, 3 steps right and 2 steps down, then the walk right, down, left, right, right, down is valid.Alice, however, is worrying that her cat might get lost if it moves far away from her. So she hopes that her cat is always in the area [x1,x2]\xc3\x97[y1,y2], i.e. for every cat\'s position (u,v) of a walk x1\xe2\x89\xa4u\xe2\x89\xa4x2 and y1\xe2\x89\xa4v\xe2\x89\xa4y2 holds.Also, note that the cat can visit the same cell multiple times.Can you help Alice find out if there exists a walk satisfying her wishes?Formally, the walk should contain exactly a+b+c+d unit moves (a to the left, b to the right, c to the down, d to the up). Alice can do the moves in any order. Her current position (u,v) should always satisfy the constraints: x1\xe2\x89\xa4u\xe2\x89\xa4x2, y1\xe2\x89\xa4v\xe2\x89\xa4y2. The staring point is (x,y).You are required to answer t test cases independently." 1100
1331H "It\'s showtime" "*special problem" "You are given a mysterious language (codenamed ""UnknownX"") available in ""Custom Test"" tab. Find out what this language is, and use it to solve the following problem.You are given an integer input=1000\xe2\x88\x97n+mod (1\xe2\x89\xa4n,mod\xe2\x89\xa4999). Calculate double factorial of n modulo mod." -999
1331G "Lingua Romana" "*special problem" "per nextum in unam tum XI conscribementis fac sic    vestibulo perlegementum da varo.    morde varo.    seqis cumula varum.cisper nextum in unam tum XI conscribementis fac sic    seqis decumulamenta da varo.    varum privamentum fodementum da aresulto.    varum tum III elevamentum tum V multiplicamentum da bresulto.    aresultum tum bresultum addementum da resulto.    si CD tum resultum non praestantiam fac sic        dictum sic f(%d) = %.2f cis tum varum tum resultum egresso describe.        novumversum egresso scribe.    cis    si CD tum resultum praestantiam fac sic        dictum sic f(%d) = MAGNA NIMIS! cis tum varum egresso describe.        novumversum egresso scribe.            ciscis" -999
1331F Elementary! "*special problem,brute force,dp,strings" "InputThe input consists of a single string of uppercase letters A-Z. The length of the string is between 1 and 10 characters, inclusive.OutputOutput ""YES"" or ""NO"".ExamplesInputCopyGENIUSOutputCopyYESInputCopyDOCTOROutputCopyNOInputCopyIRENEOutputCopyYESInputCopyMARYOutputCopyNOInputCopySMARTPHONEOutputCopyNOInputCopyREVOLVEROutputCopyYESInputCopyHOLMESOutputCopyNOInputCopyWATSONOutputCopyYES" -999
1331E "Jordan Smiley" "*special problem,dfs and similar,geometry,implementation"  -999
1331D Again? "*special problem,implementation" "InputThe only line of the input contains a 7-digit hexadecimal number. The first ""digit"" of the number is letter A, the rest of the ""digits"" are decimal digits 0-9.OutputOutput a single integer.ExamplesInputCopyA278832OutputCopy0InputCopyA089956OutputCopy0InputCopyA089957OutputCopy1InputCopyA144045OutputCopy1" -999
1331C "...And after happily lived ever they" "*special problem,bitmasks" "InputThe input contains a single integer a (0\xe2\x89\xa4a\xe2\x89\xa463).OutputOutput a single number.ExamplesInputCopy2OutputCopy2InputCopy5OutputCopy24InputCopy35OutputCopy50" -999
1331B Limericks "*special problem,math,number theory" "There was once young lass called Mary,  Whose jokes were occasionally scary.  On this April\'s Fool  Fixed limerick rules  Allowed her to trip the unwary.Can she fill all the linesTo work at all times?On juggling the wordsRight around two-thirdsShe nearly ran out of rhymes." -999
1331A "Is it rated?" "*special problem"  -999
1330B "Dreamoon Likes Permutations" implementation,math "The sequence of m integers is called the permutation if it contains all integers from 1 to m exactly once. The number m is called the length of the permutation.Dreamoon has two permutations p1 and p2 of non-zero lengths l1 and l2.Now Dreamoon concatenates these two permutations into another sequence a of length l1+l2. First l1 elements of a is the permutation p1 and next l2 elements of a is the permutation p2. You are given the sequence a, and you need to find two permutations p1 and p2. If there are several possible ways to restore them, you should find all of them. (Note that it is also possible that there will be no ways.)" 1400
1330A "Dreamoon and Ranking Collection" implementation "Dreamoon is a big fan of the Codeforces contests.One day, he claimed that he will collect all the places from 1 to 54 after two more rated contests. It\'s amazing!Based on this, you come up with the following problem:There is a person who participated in n Codeforces rounds. His place in the first round is a1, his place in the second round is a2, ..., his place in the n-th round is an.You are given a positive non-zero integer x.Please, find the largest v such that this person can collect all the places from 1 to v after x more rated contests.In other words, you need to find the largest v, such that it is possible, that after x more rated contests, for each 1\xe2\x89\xa4i\xe2\x89\xa4v, there will exist a contest where this person took the i-th place.For example, if n=6, x=2 and a=[3,1,1,5,7,10] then answer is v=5, because if on the next two contest he will take places 2 and 4, then he will collect all places from 1 to 5, so it is possible to get v=5." 900
1329E "Dreamoon Loves AA" "binary search,greedy" "There is a string of length n+1 of characters \'A\' and \'B\'. The first character and last character of the string are equal to \'A\'.You are given m indices p1,p2,\xe2\x80\xa6,pm (0-indexation) denoting the other indices of characters \'A\' in the string. Let\'s denote the minimum distance between two neighboring \'A\' as l, and maximum distance between neighboring \'A\' as r.For example, (l,r) of string ""ABBAABBBA"" is (1,4).And let\'s denote the balance degree of a string as the value of r\xe2\x88\x92l.Now Dreamoon wants to change exactly k characters from \'B\' to \'A\', and he wants to make the balance degree of the string as small as possible.Please calculate the required minimum possible value of balance degree." 3300
1329D "Dreamoon Likes Strings" "constructive algorithms,data structures" "Dreamoon likes strings. Today he created a game about strings:String s1,s2,\xe2\x80\xa6,sn is beautiful if and only if for each 1\xe2\x89\xa4i<n,si\xe2\x89\xa0si+1.Initially, Dreamoon has a string a. In each step Dreamoon can choose a beautiful substring of a and remove it. Then he should concatenate the remaining characters (in the same order).Dreamoon wants to use the smallest number of steps to make a empty. Please help Dreamoon, and print any sequence of the smallest number of steps to make a empty." 3100
1329C "Drazil Likes Heap" "constructive algorithms,data structures,greedy,implementation" "Drazil likes heap very much. So he created a problem with heap:There is a max heap with a height h implemented on the array. The details of this heap are the following:This heap contains exactly 2h\xe2\x88\x921 distinct positive non-zero integers. All integers are distinct. These numbers are stored in the array a indexed from 1 to 2h\xe2\x88\x921. For any 1<i<2h, a[i]<a[\xe2\x8c\x8ai2\xe2\x8c\x8b].Now we want to reduce the height of this heap such that the height becomes g with exactly 2g\xe2\x88\x921 numbers in heap. To reduce the height, we should perform the following action 2h\xe2\x88\x922g times:Choose an index i, which contains an element and call the following function f in index i:Note that we suppose that if a[i]=0, then index i don\'t contain an element.After all operations, the remaining 2g\xe2\x88\x921 element must be located in indices from 1 to 2g\xe2\x88\x921. Now Drazil wonders what\'s the minimum possible sum of the remaining 2g\xe2\x88\x921 elements. Please find this sum and find a sequence of the function calls to achieve this value." 2400
1329B "Dreamoon Likes Sequences" bitmasks,combinatorics,math "Dreamoon likes sequences very much. So he created a problem about the sequence that you can\'t find in OEIS: You are given two integers d,m, find the number of arrays a, satisfying the following constraints:  The length of a is n, n\xe2\x89\xa51  1\xe2\x89\xa4a1<a2<\xe2\x8b\xaf<an\xe2\x89\xa4d  Define an array b of length n as follows: b1=a1, \xe2\x88\x80i>1,bi=bi\xe2\x88\x921\xe2\x8a\x95ai, where \xe2\x8a\x95 is the bitwise exclusive-or (xor). After constructing an array b, the constraint b1<b2<\xe2\x8b\xaf<bn\xe2\x88\x921<bn should hold. Since the number of possible arrays may be too large, you need to find the answer modulo m." 1700
1329A "Dreamoon Likes Coloring" "constructive algorithms,greedy,implementation,math" "Dreamoon likes coloring cells very much.There is a row of n cells. Initially, all cells are empty (don\'t contain any color). Cells are numbered from 1 to n.You are given an integer m and m integers l1,l2,\xe2\x80\xa6,lm (1\xe2\x89\xa4li\xe2\x89\xa4n)Dreamoon will perform m operations.In i-th operation, Dreamoon will choose a number pi from range [1,n\xe2\x88\x92li+1] (inclusive) and will paint all cells from pi to pi+li\xe2\x88\x921 (inclusive) in i-th color. Note that cells may be colored more one than once, in this case, cell will have the color from the latest operation.Dreamoon hopes that after these m operations, all colors will appear at least once and all cells will be colored. Please help Dreamoon to choose pi in each operation to satisfy all constraints." 1800
1328F "Make k Equal" greedy "You are given the array a consisting of n elements and the integer k\xe2\x89\xa4n.You want to obtain at least k equal elements in the array a. In one move, you can make one of the following two operations:  Take one of the minimum elements of the array and increase its value by one (more formally, if the minimum value of a is mn then you choose such index i that ai=mn and set ai:=ai+1);  take one of the maximum elements of the array and decrease its value by one (more formally, if the maximum value of a is mx then you choose such index i that ai=mx and set ai:=ai\xe2\x88\x921). Your task is to calculate the minimum number of moves required to obtain at least k equal elements in the array." 2200
1328E "Tree Queries" "dfs and similar,graphs,trees" "You are given a rooted tree consisting of n vertices numbered from 1 to n. The root of the tree is a vertex number 1.A tree is a connected undirected graph with n\xe2\x88\x921 edges.You are given m queries. The i-th query consists of the set of ki distinct vertices vi[1],vi[2],\xe2\x80\xa6,vi[ki]. Your task is to say if there is a path from the root to some vertex u such that each of the given k vertices is either belongs to this path or has the distance 1 to some vertex of this path." 1900
1328D Carousel "constructive algorithms,dp,graphs,greedy,math" "The round carousel consists of n figures of animals. Figures are numbered from 1 to n in order of the carousel moving. Thus, after the n-th figure the figure with the number 1 follows. Each figure has its own type \xe2\x80\x94 the type of the animal corresponding to this figure (the horse, the tiger and so on). The type of animal of the i-th figure equals ti.  The example of the carousel for n=9 and t=[5,5,1,15,1,5,5,1,1]. You want to color each figure in one of the colors. You think that it\'s boring if the carousel contains two different figures (with the distinct types of animals) going one right after another and colored in the same color.Your task is to color the figures in such a way that the number of distinct colors used is the minimum possible and there are no figures of the different types going one right after another and colored in the same color. If you use exactly k distinct colors, then the colors of figures should be denoted with integers from 1 to k." 1800
1328C "Ternary XOR" greedy,implementation "A number is ternary if it contains only digits 0, 1 and 2. For example, the following numbers are ternary: 1022, 11, 21, 2002.You are given a long ternary number x. The first (leftmost) digit of x is guaranteed to be 2, the other digits of x can be 0, 1 or 2.Let\'s define the ternary XOR operation \xe2\x8a\x99 of two ternary numbers a and b (both of length n) as a number c=a\xe2\x8a\x99b of length n, where ci=(ai+bi)%3 (where % is modulo operation). In other words, add the corresponding digits and take the remainders of the sums when divided by 3. For example, 10222\xe2\x8a\x9911021=21210.Your task is to find such ternary numbers a and b both of length n and both without leading zeros that a\xe2\x8a\x99b=x and max(a,b) is the minimum possible.You have to answer t independent test cases." 1200
1328B "K-th Beautiful String" "binary search,brute force,combinatorics,implementation,math" "For the given integer n (n>2) let\'s write down all the strings of length n which contain n\xe2\x88\x922 letters \'a\' and two letters \'b\' in lexicographical (alphabetical) order.Recall that the string s of length n is lexicographically less than string t of length n, if there exists such i (1\xe2\x89\xa4i\xe2\x89\xa4n), that si<ti, and for any j (1\xe2\x89\xa4j<i) sj=tj. The lexicographic comparison of strings is implemented by the operator < in modern programming languages.For example, if n=5 the strings are (the order does matter):  aaabb  aabab  aabba  abaab  ababa  abbaa  baaab  baaba  babaa  bbaaa It is easy to show that such a list of strings will contain exactly n\xe2\x8b\x85(n\xe2\x88\x921)2 strings.You are given n (n>2) and k (1\xe2\x89\xa4k\xe2\x89\xa4n\xe2\x8b\x85(n\xe2\x88\x921)2). Print the k-th string from the list." 1300
1328A "Divisibility Problem" math "You are given two positive integers a and b. In one move you can increase a by 1 (replace a with a+1). Your task is to find the minimum number of moves you need to do in order to make a divisible by b. It is possible, that you have to make 0 moves, as a is already divisible by b. You have to answer t independent test cases." 800
1327G "Letters and Question Marks" "bitmasks,dp,string suffix structures" "You are given a string S and an array of strings [t1,t2,\xe2\x80\xa6,tk]. Each string ti consists of lowercase Latin letters from a to n; S consists of lowercase Latin letters from a to n and no more than 14 question marks.Each string ti has its cost ci \xe2\x80\x94 an integer number. The value of some string T is calculated as k\xe2\x88\x91i=1F(T,ti)\xe2\x8b\x85ci, where F(T,ti) is the number of occurences of string ti in T as a substring. For example, F(aaabaaa,aa)=4.You have to replace all question marks in S with pairwise distinct lowercase Latin letters from a to n so the value of S is maximum possible." 2800
1327F "AND Segments" "bitmasks,combinatorics,data structures,dp,two pointers" "You are given three integers n, k, m and m conditions (l1,r1,x1),(l2,r2,x2),\xe2\x80\xa6,(lm,rm,xm).Calculate the number of distinct arrays a, consisting of n integers such that:   0\xe2\x89\xa4ai<2k for each 1\xe2\x89\xa4i\xe2\x89\xa4n;  bitwise AND of numbers a[li]&a[li+1]&\xe2\x80\xa6&a[ri]=xi for each 1\xe2\x89\xa4i\xe2\x89\xa4m. Two arrays a and b are considered different if there exists such a position i that ai\xe2\x89\xa0bi. The number can be pretty large so print it modulo 998244353." 2500
1327E "Count The Blocks" combinatorics,dp,math "You wrote down all integers from 0 to 10n\xe2\x88\x921, padding them with leading zeroes so their lengths are exactly n. For example, if n=3 then you wrote out 000, 001, ..., 998, 999.A block in an integer x is a consecutive segment of equal digits that cannot be extended to the left or to the right.For example, in the integer 00027734000 there are three blocks of length 1, one block of length 2 and two blocks of length 3.For all integers i from 1 to n count the number of blocks of length i among the written down integers.Since these integers may be too large, print them modulo 998244353." 1800
1327D "Infinite Path" "brute force,dfs and similar,graphs,math,number theory" "You are given a colored permutation p1,p2,\xe2\x80\xa6,pn. The i-th element of the permutation has color ci.Let\'s define an infinite path as infinite sequence i,p[i],p[p[i]],p[p[p[i]]]\xe2\x80\xa6 where all elements have same color (c[i]=c[p[i]]=c[p[p[i]]]=\xe2\x80\xa6).We can also define a multiplication of permutations a and b as permutation c=a\xc3\x97b where c[i]=b[a[i]]. Moreover, we can define a power k of permutation p as pk=p\xc3\x97p\xc3\x97\xe2\x8b\xaf\xc3\x97p\xe2\x8f\x9fk times.Find the minimum k>0 such that pk has at least one infinite path (i.e. there is a position i in pk such that the sequence starting from i is an infinite path).It can be proved that the answer always exists." 2200
1327C "Game with Chips" "constructive algorithms,implementation" "Petya has a rectangular Board of size n\xc3\x97m. Initially, k chips are placed on the board, i-th chip is located in the cell at the intersection of sxi-th row and syi-th column.In one action, Petya can move all the chips to the left, right, down or up by 1 cell.If the chip was in the (x,y) cell, then after the operation:   left, its coordinates will be (x,y\xe2\x88\x921);  right, its coordinates will be (x,y+1);  down, its coordinates will be (x+1,y);  up, its coordinates will be (x\xe2\x88\x921,y). If the chip is located by the wall of the board, and the action chosen by Petya moves it towards the wall, then the chip remains in its current position.Note that several chips can be located in the same cell.For each chip, Petya chose the position which it should visit. Note that it\'s not necessary for a chip to end up in this position.Since Petya does not have a lot of free time, he is ready to do no more than 2nm actions.You have to find out what actions Petya should do so that each chip visits the position that Petya selected for it at least once. Or determine that it is not possible to do this in 2nm actions." 1600
1327B "Princesses and Princes" "brute force,graphs,greedy" "The King of Berland Polycarp LXXXIV has n daughters. To establish his power to the neighbouring kingdoms he wants to marry his daughters to the princes of these kingdoms. As a lucky coincidence there are n other kingdoms as well.So Polycarp LXXXIV has enumerated his daughters from 1 to n and the kingdoms from 1 to n. For each daughter he has compiled a list of kingdoms princes of which she wanted to marry.Polycarp LXXXIV is very busy, so he finds a couple for his daughters greedily one after another.For the first daughter he takes the kingdom with the lowest number from her list and marries the daughter to their prince. For the second daughter he takes the kingdom with the lowest number from her list, prince of which hasn\'t been taken already. If there are no free princes in the list then the daughter marries nobody and Polycarp LXXXIV proceeds to the next daughter. The process ends after the n-th daughter.For example, let there be 4 daughters and kingdoms, the lists daughters have are [2,3], [1,2], [3,4], [3], respectively.  In that case daughter 1 marries the prince of kingdom 2, daughter 2 marries the prince of kingdom 1, daughter 3 marries the prince of kingdom 3, leaving daughter 4 nobody to marry to.Actually, before starting the marriage process Polycarp LXXXIV has the time to convince one of his daughters that some prince is also worth marrying to. Effectively, that means that he can add exactly one kingdom to exactly one of his daughter\'s list. Note that this kingdom should not be present in the daughter\'s list.Polycarp LXXXIV wants to increase the number of married couples.Unfortunately, what he doesn\'t have the time for is determining what entry to add. If there is no way to increase the total number of married couples then output that the marriages are already optimal. Otherwise, find such an entry that the total number of married couples increases if Polycarp LXXXIV adds it.If there are multiple ways to add an entry so that the total number of married couples increases then print any of them.For your and our convenience you are asked to answer t independent test cases." 1200
1327A "Sum of Odd Integers" math "You are given two integers n and k. Your task is to find if n can be represented as a sum of k distinct positive odd (not divisible by 2) integers or not.You have to answer t independent test cases." 1100
